OID_,field_1,ID2,lat,long,el,Aspect,Profilecurv,Tangentialc,Slope,PNWSRTMDEM,RASTERVALU,VAT_MapunitRaster_10m_Count,VAT_MapunitRaster_10m_MUKEY,muaggatt_OBJECTID,muaggatt_musym,muaggatt_muname,muaggatt_mustatus,muaggatt_slopegraddcp,muaggatt_slopegradwta,muaggatt_brockdepmin,muaggatt_wtdepannmin,muaggatt_wtdepaprjunmin,muaggatt_flodfreqdcd,muaggatt_flodfreqmax,muaggatt_pondfreqprs,muaggatt_aws025wta,muaggatt_aws050wta,muaggatt_aws0100wta,muaggatt_aws0150wta,muaggatt_drclassdcd,muaggatt_drclasswettest,muaggatt_hydgrpdcd,muaggatt_iccdcd,muaggatt_iccdcdpct,muaggatt_niccdcd,muaggatt_niccdcdpct,muaggatt_engdwobdcd,muaggatt_engdwbdcd,muaggatt_engdwbll,muaggatt_engdwbml,muaggatt_engstafdcd,muaggatt_engstafll,muaggatt_engstafml,muaggatt_engsldcd,muaggatt_engsldcp,muaggatt_englrsdcd,muaggatt_engcmssdcd,muaggatt_engcmssmp,muaggatt_urbrecptdcd,muaggatt_urbrecptwta,muaggatt_forpehrtdcp,muaggatt_hydclprs,muaggatt_awmmfpwwta,muaggatt_mukey
1,327,72496632,40.875972912000002,-124.077265370000006,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,339,72963654,40.880016341999998,-124.072517379999994,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,964,91449372,40.876007838000000,-124.077852399999998,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1055,94526672,40.874916816000002,-124.076553820000001,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,874,86796350,43.563833864000003,-123.390806949999998,.,200.650283809999991,0.001417660600000,0.002366927700000,20.583932876999999,499.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,407,74342998,44.357005000000001,-122.228813329999994,.,51.013370514000002,-0.000574027100000,-0.002250887500000,16.880224227999999,1009.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,381,74116396,44.613220751999997,-121.947501810000006,.,267.121826170000020,-0.000209965500000,-0.001118498700000,7.348620414700000,772.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,32,57676245,44.850355555999997,-121.845697220000005,.,46.351078033000000,-0.000368933900000,0.000729996300000,7.795026302300000,1256.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,701,80279776,45.210197221999998,-122.273722219999996,.,93.652107239000003,-0.000808420500000,-0.001059498100000,5.369602680200000,469.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,702,80280181,45.210625000000000,-122.271105559999995,.,32.068740845000001,0.002863029000000,-0.000231390700000,7.112205505400000,474.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,579,77141304,45.215105555999997,-121.520536109999995,.,316.534423829999980,-0.002172319200000,-0.003800197000000,7.024799823800000,1206.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,717,80529761,45.172789530999999,-121.697967280000000,.,237.808120730000013,0.001925111500000,0.001363862300000,4.577666282700000,1127.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,593,78385648,45.428496678000002,-123.231558250000006,.,44.613609314000001,0.000324913500000,-0.001158640600000,9.594835281400000,213.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,594,78386574,45.428534607000003,-123.231373009999999,.,51.058139801000003,0.002539757900000,-0.000813463800000,10.390784264000001,211.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,597,78405805,45.428278749000000,-123.231544420000006,.,42.084655761999997,-0.001771188300000,-0.000045683900000,9.237173080400000,216.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,598,78405834,45.428262738999997,-123.232085049999995,.,44.074611664000003,0.001969753100000,0.001969586800000,10.283266068000000,224.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,30,55095755,45.388011667000001,-122.836861670000005,.,129.751495360000007,0.001422437100000,-0.000726356900000,3.908544063600000,49.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,651,78844909,45.394960679999997,-122.773887099999996,.,196.265655519999996,0.002485881600000,-0.000770108300000,5.237192153900000,42.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,861,86002017,45.446579712000002,-122.871157120000007,.,313.128601070000002,-0.000441858700000,0.000366394500000,10.804278374000001,171.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,923,89710558,45.350394444000003,-122.844736109999999,.,198.007583619999991,-0.002491316500000,-0.001950066800000,7.795119285600000,57.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,309,71979089,45.336908000000001,-122.693330000000003,.,205.342742920000006,0.001786755400000,0.000776428600000,5.291225433300000,229.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,310,72022600,45.447609000000000,-122.689683000000002,.,301.662811280000028,0.003102889100000,0.000980632300000,4.965137004900000,82.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,311,72065430,45.371138889000001,-122.615161110000003,.,48.595012664999999,0.000929306000000,-0.000679613400000,14.050400734000000,40.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,358,73458585,45.337791666999998,-122.591841669999994,.,136.797103880000009,-0.000082885600000,-0.000734610000000,1.513134241100000,138.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,372,73816352,45.365694443999999,-122.594025000000002,.,213.167449949999991,-0.001235657300000,-0.000952931100000,1.409651160200000,8.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,373,73817066,45.351463889000001,-122.596511109999994,.,148.485305790000012,-0.000571068000000,0.001120050100000,1.986995220200000,107.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,374,73817579,45.351461110999999,-122.596436109999999,.,148.485305790000012,-0.000571068000000,0.001120050100000,1.986995220200000,107.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,394,74274529,45.367708333000003,-122.576547219999995,.,185.410232540000010,0.000621943000000,0.000430818900000,3.128806829500000,48.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,419,74457766,45.335416666999997,-122.573586109999994,.,129.975448610000001,-0.004282987700000,-0.003301058700000,5.319823741900000,106.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,420,74457795,45.335416666999997,-122.573586109999994,.,129.975448610000001,-0.004282987700000,-0.003301058700000,5.319823741900000,106.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,421,74457826,45.335416666999997,-122.573586109999994,.,129.975448610000001,-0.004282987700000,-0.003301058700000,5.319823741900000,106.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,422,74457894,45.335416666999997,-122.573586109999994,.,129.975448610000001,-0.004282987700000,-0.003301058700000,5.319823741900000,106.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,423,74457907,45.335394444000002,-122.573777780000000,.,259.203277590000027,0.000432174000000,-0.001124630600000,4.901102542900000,109.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,424,74457923,45.335394444000002,-122.573777780000000,.,259.203277590000027,0.000432174000000,-0.001124630600000,4.901102542900000,109.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,425,74457978,45.335394444000002,-122.573777780000000,.,259.203277590000027,0.000432174000000,-0.001124630600000,4.901102542900000,109.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,478,74984092,45.327363888999997,-122.569716670000005,.,108.060707089999994,-0.000420227700000,0.000443296600000,2.828911781300000,126.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,483,75288018,45.367869444000000,-122.577799999999996,.,231.103302000000014,0.001968315600000,-0.000079240500000,2.317558527000000,46.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,484,75288248,45.370975000000001,-122.578036109999999,.,214.036682130000003,-0.001765345100000,-0.000507614500000,5.016205787700000,43.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,485,75288741,45.370975000000001,-122.578036109999999,.,214.036682130000003,-0.001765345100000,-0.000507614500000,5.016205787700000,43.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,486,75289130,45.367258333000002,-122.582391670000007,.,42.902309418000002,0.000173666200000,0.000244826700000,2.011334419300000,42.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,490,75349356,45.365802778000003,-122.581063889999996,.,128.293838499999993,0.000289552900000,0.000235675100000,1.750580549200000,44.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,492,75366277,45.384447221999999,-122.419597220000000,.,36.706035614000001,0.000493509300000,-0.000301087600000,3.147399902300000,56.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,494,75402641,45.383958333000002,-122.419755559999999,.,49.288459777999996,0.000324141200000,-0.000605480300000,3.384271383300000,58.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,555,76700302,45.381097222000001,-122.628008330000000,.,232.003601070000002,0.000550668000000,-0.000609298400000,6.660724639900000,58.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,559,76733660,45.381633333000003,-122.627750000000006,.,230.877349850000002,0.000862062700000,0.001767308600000,2.546861171700000,64.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,562,76771331,45.382480555999997,-122.625299999999996,.,28.282609940000000,0.001858537400000,-0.001431673000000,15.915143013000000,30.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,566,76838542,45.381386110999998,-122.626075000000000,.,248.261215209999989,0.004225868300000,0.001700970300000,15.053275107999999,54.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,567,76844604,45.380397221999999,-122.626383329999996,.,31.409111023000001,-0.000054817600000,-0.000349590300000,8.794470787000000,54.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,568,76846077,45.380222222000000,-122.626727779999996,.,30.308717728000001,0.001542910700000,-0.000687675600000,8.171654701200000,57.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,671,79734615,45.434197222000002,-122.557983329999999,.,143.948257450000000,0.002738719600000,0.003018126800000,4.542372703600000,104.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,672,79734782,45.434163912999999,-122.557834540000002,.,146.676544189999987,0.000240784300000,0.002776335900000,3.250582218200000,104.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,525,76047406,45.296525000000003,-122.361083330000000,.,270.659667969999987,-0.002115321300000,-0.001549402100000,6.323589325000000,97.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,526,76049215,45.296525000000003,-122.361083330000000,.,270.659667969999987,-0.002115321300000,-0.001549402100000,6.323589325000000,97.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,527,76051057,45.295683332999999,-122.364366669999995,.,58.629497528000002,-0.008667465300000,-0.000901186200000,17.682716370000001,108.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,528,76051796,45.295133333000003,-122.364036110000001,.,47.143909454000003,-0.000343659500000,0.000859322100000,22.046001434000001,126.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,529,76052738,45.295417637000000,-122.362209969999995,.,138.601730349999997,-0.005812654300000,-0.002982242300000,7.641171932200000,94.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,530,76053291,45.297274999999999,-122.348872220000004,.,78.761863708000007,-0.001806695400000,-0.006676574700000,9.031289100600000,130.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,531,76054693,45.299227778000002,-122.358616670000004,.,160.984024049999988,0.001408681400000,0.000009506500000,9.177230835000000,110.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,535,76299392,45.294998057999997,-122.364976670000004,.,40.185005187999998,0.008708545900000,0.001808727500000,9.987377166700000,145.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,538,76342430,45.299424999999999,-122.354327780000006,.,250.675567629999989,0.001533512000000,-0.000415165000000,5.593076705900000,137.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,540,76386517,45.299338888999998,-122.352041670000006,.,64.912834167000000,-0.003880763400000,-0.002492046900000,14.752406120000000,102.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,541,76389103,45.297841667000000,-122.349680559999996,.,37.643741607999999,-0.000228294400000,-0.000274779400000,15.637839316999999,134.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,542,76439466,45.298036111000002,-122.372847219999997,.,41.758808135999999,0.004386763100000,0.001234633000000,17.908815384000000,170.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,543,76443010,45.307502778000000,-122.365586109999995,.,238.178161619999997,0.002556268400000,0.002668335300000,6.166687965400000,93.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,544,76444995,45.307697222000002,-122.365125000000006,.,79.220870972000000,0.000621645900000,0.003829699500000,7.680987358100000,91.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,545,76447094,45.306533332999997,-122.366383330000005,.,287.739227289999974,-0.002427735100000,0.000349888500000,2.828684568400000,86.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,906,89240554,45.323261666999997,-122.288636670000002,.,296.062957760000018,-0.003798723900000,-0.001262343600000,6.937883377100000,183.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,322,72340913,45.296822044999999,-121.784687640000001,.,53.753463744999998,0.006032717900000,0.003283536100000,15.202713013000000,1255.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,323,72340914,45.296822044999999,-121.784687640000001,.,53.753463744999998,0.006032717900000,0.003283536100000,15.202713013000000,1255.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,569,76849887,45.303024999999998,-121.862488889999995,.,199.930114750000001,-0.001939997200000,-0.000903743700000,3.003629446000000,687.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,570,76851330,45.303024999999998,-121.862488889999995,.,199.930114750000001,-0.001939997200000,-0.000903743700000,3.003629446000000,687.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,577,77029607,45.306719444000002,-121.789027779999998,.,196.180267329999992,0.002855267800000,0.001379006700000,4.822336673700000,1090.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,703,80289561,45.343150000000001,-121.941691669999997,.,144.046600339999998,-0.002710973800000,-0.000770990300000,3.513625145000000,444.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,716,80528576,45.343019443999999,-121.941411110000004,.,136.970367430000010,-0.002764469200000,0.001288003200000,5.652405738800000,446.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,831,84620183,45.351016000000001,-121.968277999999998,.,178.043365480000006,0.001275843700000,0.001583956500000,2.609216213200000,420.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,880,86923184,45.284844444000001,-121.878625000000000,.,119.785514829999997,0.001596818400000,0.006902909400000,26.255281448000002,1114.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,887,87779139,45.293005000000001,-121.880354999999994,.,61.020309447999999,0.005781190500000,0.002250009200000,26.693796158000001,791.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,754,82037896,45.278874321000004,-121.615206040000004,.,217.329696659999996,0.000183310800000,-0.000167994500000,13.511022568000000,1083.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1035,93961544,45.520227169000002,-123.110398140000001,.,264.831390380000016,0.001196612500000,0.001016688200000,6.822768211400000,69.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,26,52996969,45.527636667000003,-122.731369999999998,.,93.928649902000004,-0.002428501800000,0.000162387300000,11.686349869000001,155.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,251,70380081,45.490310278000003,-122.748134719999996,.,211.480743410000002,0.000791090800000,-0.000567839400000,7.321132659900000,83.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,320,72231921,45.460527999999996,-122.738275000000002,.,104.502311710000001,-0.004286327900000,-0.000379384300000,3.779308319100000,100.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,337,72860248,45.595605556000002,-122.786769440000000,.,38.015796661000003,-0.002809065400000,-0.005326581200000,22.472505568999999,81.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,349,73140023,45.540166929999998,-122.723162630000004,.,31.712198257000001,-0.000427351000000,-0.000664142300000,9.774417877199999,84.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,359,73648037,45.530531576000001,-122.723938950000004,.,320.950500490000024,0.003832674600000,-0.000182978700000,25.685728073000000,206.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,360,73648884,45.530548003000000,-122.723947039999999,.,320.950500490000024,0.003832674600000,-0.000182978700000,25.685728073000000,206.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,361,73649028,45.531283395000003,-122.726950349999996,.,225.201950070000009,-0.002291136700000,-0.002710106800000,13.489841460999999,230.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,362,73651917,45.532310688000003,-122.728935669999998,.,229.228515619999996,-0.000523232400000,-0.000608573200000,10.764670371999999,241.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,467,74803282,45.577878333000001,-122.778419999999997,.,135.515823360000013,0.000063465200000,-0.002931913100000,23.359491347999999,275.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,468,74803766,45.575791666999997,-122.770661669999996,.,299.022216800000024,-0.000470601000000,0.003773091100000,11.820432663000000,261.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,498,75511114,45.649286111000002,-122.762083329999996,.,132.385360719999994,0.011176527500000,0.033275857600000,15.583942413000001,45.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,499,75512119,45.648308333000003,-122.763599999999997,.,167.120941160000001,-0.001560513400000,-0.001722361300000,3.401604175600000,14.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,505,75568638,45.471525178999997,-122.722528490000002,.,142.670944209999988,-0.000918487100000,-0.000582127000000,5.579709529900000,114.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,507,75569298,45.471443798000003,-122.722758690000006,.,119.787483219999999,-0.001310433700000,-0.001431660800000,4.228206157700000,112.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,514,75571770,45.471350205999997,-122.722850660000006,.,119.787483219999999,-0.001310433700000,-0.001431660800000,4.228206157700000,112.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,518,75599170,45.590927778000001,-122.754555560000000,.,47.848873138000002,-0.000385533800000,0.000340527700000,2.925561428100000,43.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,741,81481815,45.562866667000002,-122.896188890000005,.,165.108428959999998,0.000483047000000,0.000400955200000,1.638005495100000,72.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,742,81482516,45.498372222000000,-122.839413890000003,.,333.122772220000002,-0.001424458000000,-0.000146715100000,9.564247131300000,62.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,743,81487639,45.499769444000002,-122.844897219999993,.,109.678291320000000,-0.001566782000000,-0.005625721100000,7.819264888800000,59.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,755,82096280,45.500058332999998,-122.845200000000006,.,295.996582030000013,0.000166811000000,-0.000916960000000,10.774954795999999,63.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,756,82096361,45.502941667000002,-122.842474999999993,.,46.447120667000000,0.000030704600000,0.002790518800000,6.687785625500000,59.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,766,82316681,45.499588838000001,-122.844368220000007,.,120.607933040000006,0.000027023100000,-0.001302621900000,11.622556685999999,63.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,829,84365621,45.537363333000002,-123.002494450000000,.,242.536499020000008,0.000794690400000,-0.002914514200000,16.507207869999998,67.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,900,88864273,45.587300466999999,-122.761043299999997,.,276.711120610000023,0.000349413000000,-0.007156998400000,13.933251381000000,4.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,7,19006459,45.487538792999999,-122.571828080000003,.,253.843933109999995,-0.000250337200000,0.000800782100000,2.748639822000000,84.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,21,50208705,45.472320000000003,-122.653724999999994,.,149.322845459999996,0.002740743600000,0.000852946400000,21.823226929000000,23.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,24,51849686,45.516288332999999,-122.596641669999997,.,113.478553770000005,0.007896121600000,-0.000859410600000,15.480691909999999,156.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,97,67931089,45.487029388000003,-122.572003300000006,.,139.021041870000005,0.000592947100000,0.000291051600000,1.695464491800000,83.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,170,68982848,45.478246667000001,-122.672203330000002,.,74.713813782000003,-0.000958479000000,-0.000953114200000,3.206116676300000,14.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,219,70064801,45.478079999999999,-122.653663330000001,.,170.468154910000010,0.001325415900000,-0.000043085400000,16.254484176999998,21.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,225,70133946,45.482436278999998,-122.715794849999995,.,120.771278379999998,-0.003267723600000,-0.002308003100000,3.812614917800000,127.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,300,71720072,45.457253000000001,-122.674974000000006,.,75.098114014000004,0.001769154700000,-0.001711714700000,4.519533634200000,146.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,303,71825898,45.548788889000001,-122.490841669999995,.,57.555755615000002,-0.001193342400000,0.000144894000000,3.232470989200000,18.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,321,72288005,45.551028971999997,-122.616241970000004,.,262.424743649999982,-0.000953851900000,0.000357485600000,0.975513935100000,78.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,328,72544980,45.473250927999999,-122.424381900000000,.,109.907226559999998,0.002505826100000,0.003626170300000,7.009385585800000,279.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,335,72728549,45.481484006000002,-122.460056350000002,.,31.939611435000000,-0.004483056300000,-0.001172351300000,8.665785789499999,108.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,336,72729701,45.478589284000002,-122.457601949999997,.,122.052314760000002,0.000882645900000,-0.000476566600000,3.632025957100000,119.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,338,72905217,45.507138828999999,-122.627643250000006,.,183.333724980000000,-0.001986753700000,-0.001532582600000,1.994600772900000,47.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,345,73051714,45.477837905000001,-122.457855870000003,.,221.483871459999989,0.002007830000000,0.000709312900000,1.975662350700000,124.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,363,73652878,45.536597092999997,-122.719349640000004,.,22.199346542000001,-0.001050185600000,0.001783078100000,20.719306946000000,115.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
