OID_,field_1,ID2,lat,long,el,Aspect,Profilecurv,Tangentialc,Slope,PNWSRTMDEM,RASTERVALU,VAT_MapunitRaster_10m_Count,VAT_MapunitRaster_10m_MUKEY,muaggatt_OBJECTID,muaggatt_musym,muaggatt_muname,muaggatt_mustatus,muaggatt_slopegraddcp,muaggatt_slopegradwta,muaggatt_brockdepmin,muaggatt_wtdepannmin,muaggatt_wtdepaprjunmin,muaggatt_flodfreqdcd,muaggatt_flodfreqmax,muaggatt_pondfreqprs,muaggatt_aws025wta,muaggatt_aws050wta,muaggatt_aws0100wta,muaggatt_aws0150wta,muaggatt_drclassdcd,muaggatt_drclasswettest,muaggatt_hydgrpdcd,muaggatt_iccdcd,muaggatt_iccdcdpct,muaggatt_niccdcd,muaggatt_niccdcdpct,muaggatt_engdwobdcd,muaggatt_engdwbdcd,muaggatt_engdwbll,muaggatt_engdwbml,muaggatt_engstafdcd,muaggatt_engstafll,muaggatt_engstafml,muaggatt_engsldcd,muaggatt_engsldcp,muaggatt_englrsdcd,muaggatt_engcmssdcd,muaggatt_engcmssmp,muaggatt_urbrecptdcd,muaggatt_urbrecptwta,muaggatt_forpehrtdcp,muaggatt_hydclprs,muaggatt_awmmfpwwta,muaggatt_mukey,component_OBJECTID,component_comppct_l,component_comppct_r,component_comppct_h,component_compname,component_compkind,component_majcompflag,component_otherph,component_localphase,component_slope_l,component_slope_r,component_slope_h,component_slopelenusle_l,component_slopelenusle_r,component_slopelenusle_h,component_runoff,component_tfact,component_wei,component_weg,component_erocl,component_earthcovkind1,component_earthcovkind2,component_hydricon,component_hydricrating,component_drainagecl,component_elev_l,component_elev_r,component_elev_h,component_aspectccwise,component_aspectrep,component_aspectcwise,component_geomdesc,component_albedodry_l,component_albedodry_r,component_albedodry_h,component_airtempa_l,component_airtempa_r,component_airtempa_h,component_map_l,component_map_r,component_map_h,component_reannualprecip_l,component_reannualprecip_r,component_reannualprecip_h,component_ffd_l,component_ffd_r,component_ffd_h,component_nirrcapcl,component_nirrcapscl,component_nirrcapunit,component_irrcapcl,component_irrcapscl,component_irrcapunit,component_cropprodindex,component_constreeshrubgrp,component_wndbrksuitgrp,component_rsprod_l,component_rsprod_r,component_rsprod_h,component_foragesuitgrpid,component_wlgrain,component_wlgrass,component_wlherbaceous,component_wlshrub,component_wlconiferous,component_wlhardwood,component_wlwetplant,component_wlshallowwat,component_wlrangeland,component_wlopenland,component_wlwoodland,component_wlwetland,component_soilslippot,component_frostact,component_initsub_l,component_initsub_r,component_initsub_h,component_totalsub_l,component_totalsub_r,component_totalsub_h,component_hydgrp,component_corcon,component_corsteel,component_taxclname,component_taxorder,component_taxsuborder,component_taxgrtgroup,component_taxsubgrp,component_taxpartsize,component_taxpartsizemod,component_taxceactcl,component_taxreaction,component_taxtempcl,component_taxmoistscl,component_taxtempregime,component_soiltaxedition,component_castorieindex,component_flecolcomnum,component_flhe,component_flphe,component_flsoilleachpot,component_flsoirunoffpot,component_fltemik2use,component_fltriumph2use,component_indraingrp,component_innitrateleachi,component_misoimgmtgrp,component_vasoimgtgrp,component_mukey,component_cokey
410,981,92030095,48.943977269999998,-122.237861420000002,.,321.550292969999987,0.001338638000000,0.000279813900000,28.506111144999998,181.000000000000000,75075.0000000,,75075,,19,"Blethen gravelly loam, 30 to 60 percent slopes",,45.0000000,45.0000000,,,,None,None,0,4.0000000,7.2500000,13.7500000,20.2500000,Well drained,Well drained,B,,100,7,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Severe,0,1.0000000,75075,,,90,,Blethen,Series,Yes,,,30.0000000,45.0000000,60.0000000,,,,,5,86,3,,,,,No,Well drained,61.0000000,305.0000000,549.0000000,68,203,338,"foothills, hillslopes",,0.1600000,,8.0000000,9.0000000,9.0000000,1270,1651,2032,,,,140,160,180,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Ashy-skeletal, mixed, mesic Typic Vitrixerands",Andisols,Xerands,Vitrixerands,Typic Vitrixerands,ashy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75075,21088945
411,982,92121276,47.169466667000002,-122.165986169999996,.,143.261825560000005,-0.005364075300000,-0.001970513700000,10.983585357999999,173.000000000000000,74664.0000000,,74664,,18E,"Indianola loamy sand, 15 to 30 percent slopes",,20.0000000,19.6000004,,,,,,2,3.4800000,5.3400002,7.7800002,9.6899996,Somewhat excessively drained,Somewhat excessively drained,A,6,85,4,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Somewhat limited,0.8290000,Severe,2,1.0000000,74664,,,5,,Everett,Series,No ,,,15.0000000,20.0000000,30.0000000,15,15,21,,,,,,,,,No,Somewhat excessively drained,0.0000000,100.0000000,300.0000000,180,0,180,"eskers, kames, moraines, outwash plains",,,,9.0000000,9.5000000,10.0000000,750,1150,2050,,,,170,190,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sandy-skeletal, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,74664,21076563
412,985,92260974,48.784050759000003,-122.456222400000001,.,260.446716309999999,0.000311699000000,0.000654514800000,0.975475788100000,50.000000000000000,75067.0000000,,75067,,182,"Whatcom-Labounty silt loams, 0 to 8 percent slopes",,4.0000000,2.7000000,,0,0,None,None,10,7.4800000,13.0400000,21.0300007,28.8999996,Moderately well drained,Poorly drained,C,3,55,3,62,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Somewhat limited,Somewhat limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.3250000,Moderate,42,1.0000000,75067,,,25,,Labounty,Series,Yes,,undrained,0.0000000,1.0000000,2.0000000,,,,,5,134,2,,,,,Yes,Poorly drained,15.0000000,99.0000000,183.0000000,180,0,180,"depressions, plains",,0.2300000,,9.0000000,10.0000000,11.0000000,889,1143,1397,,,,150,170,190,5,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Fine-loamy, isotic, mesic Aquandic Endoaqualfs",Alfisols,Aqualfs,Endoaqualfs,Aquandic Endoaqualfs,fine-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75067,21088794
413,986,92304272,47.038822166999999,-123.518813330000000,.,73.170768738000007,-0.000389433000000,0.001804307300000,2.625243902200000,21.000000000000000,73624.0000000,,73624,,30,Chehalis silt loam,,2.0000000,2.0000000,,,,Occasional,Occasional,0,5.0000000,9.8000002,19.2999992,28.9799995,Well drained,Well drained,B,3,75,3,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.0210000,Slight,5,0.6000000,73624,,,75,,Chehalis,Series,Yes,NIRR,,0.0000000,2.0000000,3.0000000,,,,,5,48,6,,,,,No,Well drained,9.0000000,96.0000000,183.0000000,180,0,180,flood plains,,0.2300000,,10.0000000,11.0000000,12.0000000,1016,1270,1524,,,,150,180,210,3,w,,3,w,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Low,Moderate,"Fine-silty, mixed, superactive, mesic Cumulic Ultic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Cumulic Ultic Haploxerolls,fine-silty,,superactive,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,73624,20809503
414,987,92304436,47.246955000000000,-122.484841669999994,.,198.679138179999995,0.002138971400000,-0.000454358000000,1.642794251400000,112.000000000000000,3227038.0000000,,3227038,,3056,"Urban land-Alderwood complex, 5 to 12 percent slopes",,10.0000000,9.1000004,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3780000,Not rated,10,1.0000000,3227038,,,10,,Everett,Series,No ,,,5.0000000,10.0000000,12.0000000,31,61,91,,5,48,6,,,,,No,Somewhat excessively drained,5.0000000,100.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3227038,21372921
415,988,92375336,48.836587508999997,-122.250296140000003,.,126.400985719999994,0.001809265700000,-0.000047321200000,1.677162051200000,56.000000000000000,75082.0000000,,75082,,22,"Briscot silt loam, drained, 0 to 2 percent slopes",,1.0000000,1.0000000,,60,60,Occasional,Occasional,1,5.4000001,9.6499996,18.1499996,26.6499996,Poorly drained,Poorly drained,C,,100,3,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.0210000,Slight,92,1.0000000,75082,,,90,,Briscot,Series,Yes,,drained,0.0000000,1.0000000,2.0000000,,,,,5,56,5,,,,,Yes,Poorly drained,6.0000000,41.0000000,76.0000000,180,0,180,"flood plains, river valleys",,0.2300000,,9.0000000,10.0000000,11.0000000,762,1080,1397,,,,160,185,210,3,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,High,"Coarse-loamy, mixed, superactive, nonacid, mesic Fluvaquentic Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Fluvaquentic Endoaquepts,coarse-loamy,,superactive,nonacid,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75082,21088958
416,990,92491792,47.431891667000002,-122.255303330000004,.,276.460845950000021,-0.000725932300000,-0.000774773800000,1.426376819600000,6.000000000000000,1389435.0000000,,1389435,,Ng,Newberg silt loam,,1.0000000,1.0000000,,107,107,Occasional,Occasional,10,5.5000000,9.0000000,16.0000000,23.0000000,Well drained,Well drained,A,3,75,3,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.0260000,Slight,25,0.6000000,1389435,,,5,,Woodinville,Series,No ,,,,,,,,,,,,,,,,,Yes,Poorly drained,,,,180,0,180,depressions,,,,,,,,,,,,,,,,5,w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mesic,,,,,,,,N/A,N/A,,,,,1389435,20797304
417,991,92494481,47.431750000000001,-122.255638329999996,.,303.936340330000007,-0.000049110200000,-0.000030741000000,0.993344068500000,6.000000000000000,1389435.0000000,,1389435,,Ng,Newberg silt loam,,1.0000000,1.0000000,,107,107,Occasional,Occasional,10,5.5000000,9.0000000,16.0000000,23.0000000,Well drained,Well drained,A,3,75,3,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.0260000,Slight,25,0.6000000,1389435,,,5,,Woodinville,Series,No ,,,,,,,,,,,,,,,,,Yes,Poorly drained,,,,180,0,180,depressions,,,,,,,,,,,,,,,,5,w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mesic,,,,,,,,N/A,N/A,,,,,1389435,20797304
418,992,92494642,47.431654999999999,-122.255883330000003,.,274.383544920000020,-0.000177497600000,0.000520435600000,1.090390920600000,6.000000000000000,1389435.0000000,,1389435,,Ng,Newberg silt loam,,1.0000000,1.0000000,,107,107,Occasional,Occasional,10,5.5000000,9.0000000,16.0000000,23.0000000,Well drained,Well drained,A,3,75,3,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.0260000,Slight,25,0.6000000,1389435,,,5,,Woodinville,Series,No ,,,,,,,,,,,,,,,,,Yes,Poorly drained,,,,180,0,180,depressions,,,,,,,,,,,,,,,,5,w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mesic,,,,,,,,N/A,N/A,,,,,1389435,20797304
419,993,92531613,47.530540670000001,-122.069055390000003,.,310.603668210000023,0.002057243600000,0.001435414300000,4.204405784600000,150.000000000000000,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138
420,994,92579391,47.529941190000002,-122.077016360000002,.,54.886688231999997,-0.003831813100000,-0.000388311700000,14.830572128000000,199.000000000000000,1389408.1250000,,1389408,,AgD,"Alderwood gravelly sandy loam, 15 to 30 percent slopes",,20.0000000,18.2000008,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Very limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Somewhat limited,0.5440000,Severe,5,1.0000000,1389408,,,85,,Alderwood,Series,Yes,,,15.0000000,20.0000000,30.0000000,15,15,21,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389408,20797143
421,995,92579503,47.530129369999997,-122.076751560000005,.,67.563461304000000,-0.003789464900000,-0.000431729600000,10.332355499000000,194.000000000000000,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138
422,996,92695744,47.382436667000000,-122.317421670000002,.,314.888671880000004,0.000535965400000,-0.000174549900000,2.457657575600000,57.000000000000000,1389406.0000000,,1389406,,AgB,"Alderwood gravelly sandy loam, 0 to 8 percent slopes",,2.0000000,1.9000000,,65,,None,None,10,2.9500000,5.3000002,8.4499998,8.8599997,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.1010000,Slight,10,1.0000000,1389406,,,85,,Alderwood,Series,Yes,,,0.0000000,2.0000000,8.0000000,30,91,91,,3,56,5,,,,,No,Moderately well drained,15.0000000,180.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389406,20797133
423,998,92715982,48.766388524000000,-122.465135380000007,.,310.652709959999981,0.000780822600000,0.000584946900000,2.048582553900000,49.000000000000000,75056.0000000,,75056,,172,"Urban land-Whatcom-Labounty complex, 0 to 8 percent slopes",,4.0000000,3.3000000,,0,0,None,None,2,8.1700001,13.8900003,21.6900005,29.3899994,,Poorly drained,,,70,8,40,Not rated,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Not rated,Not rated,Not rated,Poor,Not rated,Not rated,0.4140000,Not rated,22,1.0000000,75056,,,20,,Labounty,Series,Yes,,undrained,0.0000000,1.0000000,2.0000000,,,,,5,134,2,,,,,Yes,Poorly drained,0.0000000,30.0000000,61.0000000,180,0,180,"depressions, plains",,0.2300000,,9.0000000,10.0000000,11.0000000,889,1080,1270,,,,150,170,190,5,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Fine-loamy, isotic, mesic Aquandic Endoaqualfs",Alfisols,Aqualfs,Endoaqualfs,Aquandic Endoaqualfs,fine-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75056,21088730
424,999,92719575,48.814613606000002,-122.331284429999997,.,125.269851680000002,-0.000702504900000,0.001391216100000,3.849124193200000,115.000000000000000,75063.0000000,,75063,,179,"Whatcom silt loam, 3 to 8 percent slopes",,6.0000000,5.1999998,,69,69,None,None,11,8.6099997,14.7100000,23.3700008,31.8700008,Moderately well drained,Moderately well drained,C,3,80,3,80,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Somewhat limited,Somewhat limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.0230000,Moderate,16,1.0000000,75063,,,80,,Whatcom,Series,Yes,,,3.0000000,6.0000000,8.0000000,,,,,5,86,4,,,,,No,Moderately well drained,15.0000000,99.0000000,183.0000000,180,0,180,"hills, hillslopes, plains",,0.2300000,,9.0000000,10.0000000,11.0000000,889,1080,1270,,,,150,170,190,3,w,,3,w,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Low,High,"Fine-loamy, isotic, mesic Aqualfic Haplorthods",Spodosols,Orthods,Haplorthods,Aqualfic Haplorthods,fine-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75063,21088770
425,1000,92835613,48.978498819000002,-122.732261940000001,.,127.020965579999995,-0.001041789900000,-0.000021990700000,1.544542312600000,12.000000000000000,75030.0000000,,75030,,149,"Skipopa-Blainegate complex, 0 to 8 percent slopes",,4.0000000,2.7000000,,0,0,None,None,40,8.3199997,13.8500004,22.2299995,30.2000008,Somewhat poorly drained,Poorly drained,D,,100,4,55,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.8690000,Moderate,40,1.0000000,75030,,,35,,Blainegate,Series,Yes,,"fine surface, undrained",0.0000000,1.0000000,3.0000000,,,,,5,48,6,,,,,Yes,Poorly drained,6.0000000,34.0000000,61.0000000,180,0,180,"marine terraces, plains",,0.2300000,,10.0000000,10.0000000,10.0000000,762,1016,1270,,,,180,180,180,5,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Low,High,"Very-fine, mixed, superactive, mesic Typic Argiaquolls",Mollisols,Aquolls,Argiaquolls,Typic Argiaquolls,very-fine,,superactive,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75030,21089585
426,1001,92837105,48.957941363000003,-122.750271299999994,.,67.633438110000000,0.000166862700000,0.000878381700000,2.309675931900000,4.000000000000000,75030.0000000,,75030,,149,"Skipopa-Blainegate complex, 0 to 8 percent slopes",,4.0000000,2.7000000,,0,0,None,None,40,8.3199997,13.8500004,22.2299995,30.2000008,Somewhat poorly drained,Poorly drained,D,,100,4,55,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.8690000,Moderate,40,1.0000000,75030,,,35,,Blainegate,Series,Yes,,"fine surface, undrained",0.0000000,1.0000000,3.0000000,,,,,5,48,6,,,,,Yes,Poorly drained,6.0000000,34.0000000,61.0000000,180,0,180,"marine terraces, plains",,0.2300000,,10.0000000,10.0000000,10.0000000,762,1016,1270,,,,180,180,180,5,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Low,High,"Very-fine, mixed, superactive, mesic Typic Argiaquolls",Mollisols,Aquolls,Argiaquolls,Typic Argiaquolls,very-fine,,superactive,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75030,21089585
427,1002,92838506,48.979430966999999,-122.790542990000006,.,56.683986664000003,-0.000517290000000,-0.000129532300000,2.167657136900000,2.000000000000000,74989.0000000,,74989,,111,"Neptune very gravelly sandy loam, 0 to 3 percent slopes",,2.0000000,2.0000000,,,,None,None,0,2.0000000,2.7500000,4.2500000,5.7500000,Somewhat excessively drained,Somewhat excessively drained,A,,100,4,97,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Not limited,0.0000000,Slight,3,1.0000000,74989,,,97,,Neptune,Series,Yes,,,0.0000000,2.0000000,3.0000000,,,,,5,48,6,,,,,No,Somewhat excessively drained,0.0000000,3.0000000,6.0000000,180,0,180,"marine terraces, shore complexes, spits",,0.0900000,,10.0000000,10.0000000,10.0000000,762,889,1016,,,,170,170,170,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Low,"Sandy-skeletal, mixed, mesic Entic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Entic Haploxerolls,sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74989,21089405
428,1003,92840637,48.965504146000001,-122.781600510000004,.,138.359863280000013,-0.000370232900000,-0.000318574500000,4.099086284600000,74.000000000000000,75114.0000000,,75114,,51,"Everett complex, 2 to 8 percent slopes",,5.0000000,5.0000000,,,,None,None,0,2.8900001,5.4499998,7.5700002,9.3900003,Somewhat excessively drained,Somewhat excessively drained,B,,100,4,86,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Somewhat limited,0.0010000,Moderate,2,1.0000000,75114,,,9,,"Everett, stony",Series,No ,,stony,2.0000000,5.0000000,8.0000000,,,,,4,86,4,,,,,No,Somewhat excessively drained,30.0000000,91.0000000,152.0000000,338,135,293,"moraines, outwash plains, terraces",,0.3000000,,10.0000000,10.0000000,10.0000000,762,953,1143,,,,180,180,180,3,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Sandy-skeletal, isotic, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75114,21089097
429,1004,92944664,48.914639649999998,-121.998741949999996,.,229.970825200000007,0.000486591700000,0.001438458200000,2.520885229100000,267.000000000000000,75072.0000000,,75072,,187,"Winston loam, 3 to 15 percent slopes",,9.0000000,8.5000000,,,,None,None,4,7.4000001,13.9200001,15.9200001,17.9200001,Well drained,Well drained,B,,100,3,90,Somewhat limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Very limited,1.0000000,Severe,6,1.0000000,75072,,,90,,Winston,Series,Yes,,,3.0000000,9.0000000,15.0000000,,,,,2,134,2,,,,,No,Well drained,91.0000000,183.0000000,274.0000000,180,0,180,"river valleys, terraces",,0.2300000,,8.0000000,9.0000000,10.0000000,1016,1524,2032,,,,140,170,200,3,e,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,,,,B,Moderate,High,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Andic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Andic Dystroxerepts,coarse-loamy over sandy or sandy-skeletal,,superactive,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75072,21088823
430,1005,92978438,47.966315000000002,-124.040181000000004,.,68.160324097000000,-0.010472308800000,-0.003197476300000,27.937955855999999,504.000000000000000,78323.0000000,,78323,,734H4,"Sorethumb-Blackjack-Constance complex, dissected, 60 to 100 percent north slopes",,75.0000000,76.9000015,30,,,None,None,0,2.6300001,4.5500002,6.0000000,6.3600001,Well drained,Well drained,C,,100,7,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Severe,0,1.0000000,78323,,,55,,Sorethumb,Series,Yes,,,60.0000000,75.0000000,90.0000000,,,,,2,48,6,,,,,No,Well drained,823.0000000,930.0000000,1036.0000000,338,45,113,mountain slopes,,0.3700000,,4.0000000,5.0000000,6.0000000,2413,2731,3048,,,,120,135,150,7,e,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,,,,C,High,High,"Medial-skeletal, ferrihydritic Typic Haplocryands",Andisols,Cryands,Haplocryands,Typic Haplocryands,medial-skeletal,,,not used,not used,Udic,cryic,,,,,,,,N/A,N/A,,,,,78323,20810382
431,1006,92979320,47.966315000000002,-124.040181000000004,.,68.160324097000000,-0.010472308800000,-0.003197476300000,27.937955855999999,504.000000000000000,78323.0000000,,78323,,734H4,"Sorethumb-Blackjack-Constance complex, dissected, 60 to 100 percent north slopes",,75.0000000,76.9000015,30,,,None,None,0,2.6300001,4.5500002,6.0000000,6.3600001,Well drained,Well drained,C,,100,7,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Severe,0,1.0000000,78323,,,55,,Sorethumb,Series,Yes,,,60.0000000,75.0000000,90.0000000,,,,,2,48,6,,,,,No,Well drained,823.0000000,930.0000000,1036.0000000,338,45,113,mountain slopes,,0.3700000,,4.0000000,5.0000000,6.0000000,2413,2731,3048,,,,120,135,150,7,e,,,,,,,,,,,,,,,,,,,,,,,,,Moderate,0,0,0,,,,C,High,High,"Medial-skeletal, ferrihydritic Typic Haplocryands",Andisols,Cryands,Haplocryands,Typic Haplocryands,medial-skeletal,,,not used,not used,Udic,cryic,,,,,,,,N/A,N/A,,,,,78323,20810382
