OID_,Field1,ID2,lat,long,el,OR_MapunitRaster_10m,RASTERVALU,VAT_MapunitRaster_10m_Count,VAT_MapunitRaster_10m_MUKEY,muaggatt_OBJECTID,muaggatt_musym,muaggatt_muname,muaggatt_mustatus,muaggatt_slopegraddcp,muaggatt_slopegradwta,muaggatt_brockdepmin,muaggatt_wtdepannmin,muaggatt_wtdepaprjunmin,muaggatt_flodfreqdcd,muaggatt_flodfreqmax,muaggatt_pondfreqprs,muaggatt_aws025wta,muaggatt_aws050wta,muaggatt_aws0100wta,muaggatt_aws0150wta,muaggatt_drclassdcd,muaggatt_drclasswettest,muaggatt_hydgrpdcd,muaggatt_iccdcd,muaggatt_iccdcdpct,muaggatt_niccdcd,muaggatt_niccdcdpct,muaggatt_engdwobdcd,muaggatt_engdwbdcd,muaggatt_engdwbll,muaggatt_engdwbml,muaggatt_engstafdcd,muaggatt_engstafll,muaggatt_engstafml,muaggatt_engsldcd,muaggatt_engsldcp,muaggatt_englrsdcd,muaggatt_engcmssdcd,muaggatt_engcmssmp,muaggatt_urbrecptdcd,muaggatt_urbrecptwta,muaggatt_forpehrtdcp,muaggatt_hydclprs,muaggatt_awmmfpwwta,muaggatt_mukey,component_OBJECTID,component_comppct_l,component_comppct_r,component_comppct_h,component_compname,component_compkind,component_majcompflag,component_otherph,component_localphase,component_slope_l,component_slope_r,component_slope_h,component_slopelenusle_l,component_slopelenusle_r,component_slopelenusle_h,component_runoff,component_tfact,component_wei,component_weg,component_erocl,component_earthcovkind1,component_earthcovkind2,component_hydricon,component_hydricrating,component_drainagecl,component_elev_l,component_elev_r,component_elev_h,component_aspectccwise,component_aspectrep,component_aspectcwise,component_geomdesc,component_albedodry_l,component_albedodry_r,component_albedodry_h,component_airtempa_l,component_airtempa_r,component_airtempa_h,component_map_l,component_map_r,component_map_h,component_reannualprecip_l,component_reannualprecip_r,component_reannualprecip_h,component_ffd_l,component_ffd_r,component_ffd_h,component_nirrcapcl,component_nirrcapscl,component_nirrcapunit,component_irrcapcl,component_irrcapscl,component_irrcapunit,component_cropprodindex,component_constreeshrubgrp,component_wndbrksuitgrp,component_rsprod_l,component_rsprod_r,component_rsprod_h,component_foragesuitgrpid,component_wlgrain,component_wlgrass,component_wlherbaceous,component_wlshrub,component_wlconiferous,component_wlhardwood,component_wlwetplant,component_wlshallowwat,component_wlrangeland,component_wlopenland,component_wlwoodland,component_wlwetland,component_soilslippot,component_frostact,component_initsub_l,component_initsub_r,component_initsub_h,component_totalsub_l,component_totalsub_r,component_totalsub_h,component_hydgrp,component_corcon,component_corsteel,component_taxclname,component_taxorder,component_taxsuborder,component_taxgrtgroup,component_taxsubgrp,component_taxpartsize,component_taxpartsizemod,component_taxceactcl,component_taxreaction,component_taxtempcl,component_taxmoistscl,component_taxtempregime,component_soiltaxedition,component_castorieindex,component_flecolcomnum,component_flhe,component_flphe,component_flsoilleachpot,component_flsoirunoffpot,component_fltemik2use,component_fltriumph2use,component_indraingrp,component_innitrateleachi,component_misoimgmtgrp,component_vasoimgtgrp,component_mukey,component_cokey
332,1217,98406457,45.516552167500002,-122.714041180300001,.,61774.0000000,61774.0000000,,61774,,17D,"Goble silt loam, 15 to 30 percent slopes",,23.0000000,23.0000000,,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.9200000,Severe,0,1.0000000,61774,,,85,,Goble,Series,Yes,,,15.0000000,23.0000000,30.0000000,,,,,4,56,5,,,,,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,,,,120,143,165,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61774,20854363
333,1218,98407614,45.516266666699998,-122.714528333299995,.,61774.0000000,61774.0000000,,61774,,17D,"Goble silt loam, 15 to 30 percent slopes",,23.0000000,23.0000000,,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.9200000,Severe,0,1.0000000,61774,,,85,,Goble,Series,Yes,,,15.0000000,23.0000000,30.0000000,,,,,4,56,5,,,,,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,,,,120,143,165,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61774,20854363
334,1219,98408897,45.516527142699999,-122.714751916699996,.,61774.0000000,61774.0000000,,61774,,17D,"Goble silt loam, 15 to 30 percent slopes",,23.0000000,23.0000000,,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.9200000,Severe,0,1.0000000,61774,,,85,,Goble,Series,Yes,,,15.0000000,23.0000000,30.0000000,,,,,4,56,5,,,,,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,,,,120,143,165,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61774,20854363
335,1220,98409411,45.516447944299998,-122.714846215500003,.,61774.0000000,61774.0000000,,61774,,17D,"Goble silt loam, 15 to 30 percent slopes",,23.0000000,23.0000000,,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.9200000,Severe,0,1.0000000,61774,,,85,,Goble,Series,Yes,,,15.0000000,23.0000000,30.0000000,,,,,4,56,5,,,,,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,,,,120,143,165,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61774,20854363
336,1231,99255815,45.496521666699998,-122.616996666700004,.,61843.0000000,61843.0000000,,61843,,51B,"Urban land-Latourell complex, 3 to 8 percent slopes",,6.0000000,6.0000000,,,,None,None,0,4.5000000,9.0000000,18.0000000,26.1200008,,Well drained,,,50,8,50,Not rated,Not rated,Not limited,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0160000,Not rated,0,0.1070000,61843,,,40,,Latourell,Series,Yes,,,3.0000000,6.0000000,8.0000000,,,,,4,56,5,,,,,No,Well drained,15.0000000,69.0000000,122.0000000,,,,terraces,0.2300000,0.2300000,0.3000000,11.0000000,12.0000000,12.0000000,1016,1270,1524,,,,165,188,210,2,e,,2,e,,,,,,,,,,,,,,,,,,,,,,Low,0,0,0,,,,B,Moderate,Low,"Fine-loamy, mixed, mesic Ultic Haploxeralfs",Alfisols,Xeralfs,Haploxeralfs,Ultic Haploxeralfs,fine-loamy,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61843,20854316
337,1232,99256025,45.496466666700002,-122.617294999999999,.,61843.0000000,61843.0000000,,61843,,51B,"Urban land-Latourell complex, 3 to 8 percent slopes",,6.0000000,6.0000000,,,,None,None,0,4.5000000,9.0000000,18.0000000,26.1200008,,Well drained,,,50,8,50,Not rated,Not rated,Not limited,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0160000,Not rated,0,0.1070000,61843,,,40,,Latourell,Series,Yes,,,3.0000000,6.0000000,8.0000000,,,,,4,56,5,,,,,No,Well drained,15.0000000,69.0000000,122.0000000,,,,terraces,0.2300000,0.2300000,0.3000000,11.0000000,12.0000000,12.0000000,1016,1270,1524,,,,165,188,210,2,e,,2,e,,,,,,,,,,,,,,,,,,,,,,Low,0,0,0,,,,B,Moderate,Low,"Fine-loamy, mixed, mesic Ultic Haploxeralfs",Alfisols,Xeralfs,Haploxeralfs,Ultic Haploxeralfs,fine-loamy,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61843,20854316
338,1236,99632132,45.652028333300002,-123.295569999999998,.,61504.0000000,61504.0000000,,61504,,40,"Udifluvents, nearly level",,2.0000000,2.0000000,,,,Frequent,Frequent,0,4.0000000,8.0000000,15.0400000,21.0400009,Well drained,Well drained,C,,100,6,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.4000000,Slight,10,1.0000000,61504,,,10,,Fluvaquents,Taxon above family,No ,,,,,,,,,,,,,,,,Wooded under natural conditions,Yes,,,,,,,,depressions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entisols,Aquents,Fluvaquents,,,,,,,,,,,,,,,,N/A,N/A,,,,,61504,20855368
339,1237,99632525,45.651916666699996,-123.296621666700005,.,61504.0000000,61504.0000000,,61504,,40,"Udifluvents, nearly level",,2.0000000,2.0000000,,,,Frequent,Frequent,0,4.0000000,8.0000000,15.0400000,21.0400009,Well drained,Well drained,C,,100,6,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.4000000,Slight,10,1.0000000,61504,,,10,,Fluvaquents,Taxon above family,No ,,,,,,,,,,,,,,,,Wooded under natural conditions,Yes,,,,,,,,depressions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entisols,Aquents,Fluvaquents,,,,,,,,,,,,,,,,N/A,N/A,,,,,61504,20855368
340,1238,99638860,45.438524999999998,-123.067458333299996,.,61421.0000000,61421.0000000,,61421,,11B,"Cornelius and Kinton silt loams, 2 to 7 percent slopes",,4.0000000,4.1999998,,86,86,None,None,0,5.7900000,11.1899996,19.4200001,21.8999996,Moderately well drained,Moderately well drained,C,2,85,2,85,Very limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.0760000,Moderate,4,1.0000000,61421,,,4,,Delena,Series,No ,,,3.0000000,8.0000000,12.0000000,,,,,4,56,5,,,,Wooded under natural conditions,Yes,Poorly drained,76.0000000,252.0000000,427.0000000,113,225,338,swales,0.1600000,0.2300000,0.2300000,10.0000000,11.0000000,12.0000000,1270,1397,1524,,,,165,188,210,4,w,,,,,,,,,,,,,,,,,,,,,,,,,Low,0,0,0,,,,D,Moderate,Moderate,"Fine-silty, mixed, mesic Humic Fragiaquepts",Inceptisols,Aquepts,Fragiaquepts,Humic Fragiaquepts,fine-silty,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61421,20855310
341,1239,99639431,45.653263000000003,-123.299648000000005,.,61504.0000000,61504.0000000,,61504,,40,"Udifluvents, nearly level",,2.0000000,2.0000000,,,,Frequent,Frequent,0,4.0000000,8.0000000,15.0400000,21.0400009,Well drained,Well drained,C,,100,6,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.4000000,Slight,10,1.0000000,61504,,,10,,Fluvaquents,Taxon above family,No ,,,,,,,,,,,,,,,,Wooded under natural conditions,Yes,,,,,,,,depressions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entisols,Aquents,Fluvaquents,,,,,,,,,,,,,,,,N/A,N/A,,,,,61504,20855368
342,1240,99639550,45.653222000000000,-123.299206999999996,.,61504.0000000,61504.0000000,,61504,,40,"Udifluvents, nearly level",,2.0000000,2.0000000,,,,Frequent,Frequent,0,4.0000000,8.0000000,15.0400000,21.0400009,Well drained,Well drained,C,,100,6,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.4000000,Slight,10,1.0000000,61504,,,10,,Fluvaquents,Taxon above family,No ,,,,,,,,,,,,,,,,Wooded under natural conditions,Yes,,,,,,,,depressions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entisols,Aquents,Fluvaquents,,,,,,,,,,,,,,,,N/A,N/A,,,,,61504,20855368
343,1241,99639577,45.631909999999998,-123.350110999999998,.,61500.0000000,61500.0000000,,61500,,39E,"Tolke silt loam, 5 to 30 percent slopes",,18.0000000,18.0000000,,,,None,None,0,7.5000000,13.7500000,26.2500000,38.7500000,Well drained,Well drained,B,,80,6,80,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.1800000,Severe,0,1.0000000,61500,,,80,,Tolke,Series,Yes,,,5.0000000,18.0000000,30.0000000,,,,,5,48,6,,,,,No,Well drained,244.0000000,503.0000000,762.0000000,23,113,203,mountain slopes,0.1600000,0.2300000,0.2300000,7.0000000,9.0000000,10.0000000,2032,2286,2540,,,,145,173,200,6,e,,,,,,,,,,,,,,,,,,,,,,,,,Low,0,0,0,,,,B,High,High,"Medial, mesic Alic Hapludands",Andisols,Udands,Hapludands,Alic Hapludands,medial,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61500,20855468
344,1242,99639939,45.652558202000002,-123.296951428100002,.,61504.0000000,61504.0000000,,61504,,40,"Udifluvents, nearly level",,2.0000000,2.0000000,,,,Frequent,Frequent,0,4.0000000,8.0000000,15.0400000,21.0400009,Well drained,Well drained,C,,100,6,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.4000000,Slight,10,1.0000000,61504,,,10,,Fluvaquents,Taxon above family,No ,,,,,,,,,,,,,,,,Wooded under natural conditions,Yes,,,,,,,,depressions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entisols,Aquents,Fluvaquents,,,,,,,,,,,,,,,,N/A,N/A,,,,,61504,20855368
345,1243,99643714,45.651712000000003,-123.296353388900002,.,61504.0000000,61504.0000000,,61504,,40,"Udifluvents, nearly level",,2.0000000,2.0000000,,,,Frequent,Frequent,0,4.0000000,8.0000000,15.0400000,21.0400009,Well drained,Well drained,C,,100,6,90,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Somewhat limited,0.4000000,Slight,10,1.0000000,61504,,,10,,Fluvaquents,Taxon above family,No ,,,,,,,,,,,,,,,,Wooded under natural conditions,Yes,,,,,,,,depressions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entisols,Aquents,Fluvaquents,,,,,,,,,,,,,,,,N/A,N/A,,,,,61504,20855368
346,1255,100119694,45.527008333300003,-122.631591666700004,.,61843.0000000,61843.0000000,,61843,,51B,"Urban land-Latourell complex, 3 to 8 percent slopes",,6.0000000,6.0000000,,,,None,None,0,4.5000000,9.0000000,18.0000000,26.1200008,,Well drained,,,50,8,50,Not rated,Not rated,Not limited,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0160000,Not rated,0,0.1070000,61843,,,40,,Latourell,Series,Yes,,,3.0000000,6.0000000,8.0000000,,,,,4,56,5,,,,,No,Well drained,15.0000000,69.0000000,122.0000000,,,,terraces,0.2300000,0.2300000,0.3000000,11.0000000,12.0000000,12.0000000,1016,1270,1524,,,,165,188,210,2,e,,2,e,,,,,,,,,,,,,,,,,,,,,,Low,0,0,0,,,,B,Moderate,Low,"Fine-loamy, mixed, mesic Ultic Haploxeralfs",Alfisols,Xeralfs,Haploxeralfs,Ultic Haploxeralfs,fine-loamy,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61843,20854316
347,1256,100163782,45.582509958199999,-122.733980314899995,.,61842.0000000,61842.0000000,,61842,,51A,"Urban land-Latourell complex, 0 to 3 percent slopes",,2.0000000,2.0000000,,,,None,None,0,4.5000000,9.0000000,18.0000000,26.1200008,,Well drained,,,50,8,50,Not rated,Not rated,Not limited,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0160000,Not rated,0,0.1070000,61842,,,40,,Latourell,Series,Yes,,,0.0000000,2.0000000,3.0000000,,,,,4,56,5,,,,,No,Well drained,15.0000000,69.0000000,122.0000000,,,,terraces,0.2300000,0.2300000,0.3000000,11.0000000,12.0000000,12.0000000,1016,1270,1524,,,,165,188,210,1,,,1,,,,,,,,,,,,,,,,,,,,,,,Low,0,0,0,,,,B,Moderate,Low,"Fine-loamy, mixed, mesic Ultic Haploxeralfs",Alfisols,Xeralfs,Haploxeralfs,Ultic Haploxeralfs,fine-loamy,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61842,20854314
348,1262,100468174,44.036584384699999,-123.058521403000000,.,62620.0000000,62620.0000000,,62620,,135E,"Willakenzie clay loam, 20 to 30 percent slopes",,25.0000000,25.0000000,91,,,None,None,0,5.0000000,9.3400002,16.3099995,16.3099995,Well drained,Well drained,C,,85,4,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,62620,,,85,,Willakenzie,Series,Yes,,,20.0000000,25.0000000,30.0000000,,,,,3,48,6,,,,,No,Well drained,91.0000000,259.0000000,427.0000000,68,225,23,hills,0.1600000,0.2300000,0.2300000,11.0000000,12.0000000,12.0000000,1016,1270,1524,,,,165,188,210,4,e,,,,,,,,,,,,,,,,,,,,,,,,,Low,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, active, mesic Ultic Haploxeralfs",Alfisols,Xeralfs,Haploxeralfs,Ultic Haploxeralfs,fine-loamy,,active,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,62620,20857917
349,1263,100526645,45.517447488400002,-122.717653792500002,.,61775.0000000,61775.0000000,,61775,,17E,"Goble silt loam, 30 to 60 percent slopes",,45.0000000,45.0000000,,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,61775,,,85,,Goble,Series,Yes,,,30.0000000,45.0000000,60.0000000,,,,,4,56,5,,,,,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,,,,120,143,165,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61775,20854364
350,1275,101031093,45.516629209999998,-122.714503710000002,.,61774.0000000,61774.0000000,,61774,,17D,"Goble silt loam, 15 to 30 percent slopes",,23.0000000,23.0000000,,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.9200000,Severe,0,1.0000000,61774,,,85,,Goble,Series,Yes,,,15.0000000,23.0000000,30.0000000,,,,,4,56,5,,,,,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,,,,120,143,165,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61774,20854363
351,1276,101035329,45.516966969999999,-122.718072620000001,.,61775.0000000,61775.0000000,,61775,,17E,"Goble silt loam, 30 to 60 percent slopes",,45.0000000,45.0000000,,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,61775,,,85,,Goble,Series,Yes,,,30.0000000,45.0000000,60.0000000,,,,,4,56,5,,,,,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,,,,120,143,165,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61775,20854364
352,1277,101035805,45.516828300000000,-122.717878870000007,.,61775.0000000,61775.0000000,,61775,,17E,"Goble silt loam, 30 to 60 percent slopes",,45.0000000,45.0000000,,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,61775,,,85,,Goble,Series,Yes,,,30.0000000,45.0000000,60.0000000,,,,,4,56,5,,,,,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,,,,120,143,165,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61775,20854364
353,1278,101035868,45.516818160000000,-122.717787599999994,.,61775.0000000,61775.0000000,,61775,,17E,"Goble silt loam, 30 to 60 percent slopes",,45.0000000,45.0000000,,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,61775,,,85,,Goble,Series,Yes,,,30.0000000,45.0000000,60.0000000,,,,,4,56,5,,,,,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,,,,120,143,165,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61775,20854364
354,1279,101035936,45.517191740000001,-122.717791219999995,.,61775.0000000,61775.0000000,,61775,,17E,"Goble silt loam, 30 to 60 percent slopes",,45.0000000,45.0000000,,82,82,None,None,0,5.5000000,10.5000000,19.8999996,22.3999996,Well drained,Well drained,C,,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,61775,,,85,,Goble,Series,Yes,,,30.0000000,45.0000000,60.0000000,,,,,4,56,5,,,,,No,Well drained,61.0000000,275.0000000,488.0000000,338,68,158,hillslopes,0.1600000,0.2300000,0.2300000,8.0000000,9.0000000,10.0000000,1524,1651,1778,,,,120,143,165,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,High,High,"Medial, mesic Andic Fragiumbrepts",Inceptisols,Umbrepts,Fragiumbrepts,Andic Fragiumbrepts,medial,,,not used,mesic,Typic,mesic,,,,,,,,N/A,N/A,,,,,61775,20854364
355,1293,101560511,45.304103333299999,-122.970375000000004,.,2711293.0000000,2711293.0000000,,2711293,,2300A,"Aloha silt loam, 0 to 3 percent slopes",,2.0000000,2.0000000,,20,38,None,None,3,5.1999998,10.1899996,20.1299992,30.1299992,Somewhat poorly drained,Somewhat poorly drained,C/D,2,96,2,96,Very limited,Very limited,Somewhat limited,Very limited,Very limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,0.9900000,Slight,3,0.9920000,2711293,,,96,,Aloha,Series,Yes,Template,,0.0000000,2.0000000,3.0000000,30,91,91,,5,56,5,,,,,No,Somewhat poorly drained,30.0000000,76.0000000,107.0000000,180,0,180,"valleys, terraces",,0.3000000,,10.0000000,11.6999998,12.1999998,1016,1143,1270,,,,165,185,210,2,w,,2,w,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Fine-silty, mixed, superactive, mesic Aquic Haploxerepts",Inceptisols,Xerepts,Haploxerepts,Aquic Haploxerepts,fine-silty,not used,superactive,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,2711293,21583273
356,1294,101560551,45.302855000000001,-122.967720000000000,.,2711293.0000000,2711293.0000000,,2711293,,2300A,"Aloha silt loam, 0 to 3 percent slopes",,2.0000000,2.0000000,,20,38,None,None,3,5.1999998,10.1899996,20.1299992,30.1299992,Somewhat poorly drained,Somewhat poorly drained,C/D,2,96,2,96,Very limited,Very limited,Somewhat limited,Very limited,Very limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,0.9900000,Slight,3,0.9920000,2711293,,,96,,Aloha,Series,Yes,Template,,0.0000000,2.0000000,3.0000000,30,91,91,,5,56,5,,,,,No,Somewhat poorly drained,30.0000000,76.0000000,107.0000000,180,0,180,"valleys, terraces",,0.3000000,,10.0000000,11.6999998,12.1999998,1016,1143,1270,,,,165,185,210,2,w,,2,w,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Fine-silty, mixed, superactive, mesic Aquic Haploxerepts",Inceptisols,Xerepts,Haploxerepts,Aquic Haploxerepts,fine-silty,not used,superactive,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,2711293,21583273
