OID_,Field1,ID2,lat,long,el,RASTERVALU
405,621,78549301,46.181386111099997,-123.837483333300000,.,3892.2756348
406,1175,96805109,46.104173452399998,-123.205124996600006,.,-7519.1079102
407,627,78609155,46.248791666700001,-123.863002777800006,.,6912.4458008
408,1174,96798237,46.189828183700001,-123.811807483400003,.,1983.9171143
409,1176,96809516,46.350801973000003,-122.904112078200001,.,-1607.6520996
410,5,12563075,46.213706081200002,-115.537214934999994,.,16.2281723
411,1058,94125114,46.320414999999997,-115.255671000000007,.,-201.0377502
412,760,81714821,46.551186666699998,-122.876724999999993,.,2137.3869629
413,761,81715045,46.493961666700002,-122.876921666699999,.,2516.3000488
414,106,68317487,46.752108333300001,-121.812322222199995,.,-6047.5219727
415,107,68317528,46.749886111099997,-121.813427777800001,.,-500.0925293
416,876,86341189,46.731155000000001,-117.174278333299995,.,-846.0332031
417,64,65241620,46.725109369300000,-117.009977732699994,.,1165.2784424
418,86,67207257,46.724891669999998,-117.013122220000000,.,-1705.8254395
419,235,70173063,46.744999999999997,-116.990285999999998,.,-1555.6407471
420,236,70173315,46.744999999999997,-116.990285999999998,.,-1555.6407471
421,283,71262651,46.730228333299998,-116.997658333299995,.,-21662.4609375
422,315,72065774,46.721113333300003,-116.977670000000003,.,673.6069946
423,316,72066160,46.733871666699997,-116.989096666699993,.,1162.5059814
424,1229,99245658,46.722646337900002,-117.004391849000001,.,15894.0947266
425,1230,99246428,46.722659438900003,-117.004375085199996,.,16021.3125000
426,344,73016070,46.872289013800000,-123.024005906400006,.,-2409.5959473
427,60,63842953,46.912614911900000,-122.928994595999995,.,-973.0689697
428,61,63843211,46.930501803900000,-122.936452142899995,.,-2173.4858398
429,336,72609584,46.921965534199998,-122.907993632599997,.,-1099.3634033
430,598,78177706,46.942566666700003,-122.976044999999999,.,-370.1498718
431,759,81714595,46.754638333300001,-122.986641666699995,.,-329.8757629
432,1202,97824772,46.909165379999997,-122.915583339999998,.,1556.2196045
433,1162,96631555,46.860020249999998,-122.462445950000003,.,547.7756348
434,1163,96631602,46.859808970000003,-122.462168259999999,.,-1157.4077148
435,1164,96631683,46.858934110000000,-122.462081960000006,.,-755.1864014
436,1165,96631722,46.850497969999999,-122.443295710000001,.,-2503.1203613
437,266,70595016,46.914405000000002,-122.275121666700002,.,-5416.6743164
438,606,78403242,46.921888333299997,-122.262388333299995,.,17770.5566406
439,607,78404025,46.921979952599997,-122.265518764099994,.,-411.9349365
440,704,80156061,46.903796666700003,-122.297761666699998,.,2260.8466797
441,705,80157099,46.871528333299999,-122.335755000000006,.,-3484.4433594
442,706,80157966,46.868221666700002,-122.339849999999998,.,-3841.8347168
443,707,80158765,46.859446666700002,-122.352133333300003,.,-2551.9841309
444,709,80161723,46.872966666700002,-122.332175000000007,.,580.4645996
445,806,82892092,46.933271666700001,-122.266541666699993,.,1831.2696533
446,807,82894831,46.922086666699997,-122.262221666700000,.,18162.1972656
447,1166,96631852,46.850539789999999,-122.436584019999998,.,13955.4414062
448,1167,96631941,46.850487670000000,-122.437347040000006,.,2011.8162842
449,1168,96631980,46.849324860000003,-122.429479680000000,.,256.8844299
450,1169,96632049,46.849723599999997,-122.430283020000005,.,-252.5685577
451,479,74905203,46.818641666700003,-116.970938333299998,.,2823.5424805
452,1338,104307533,46.818345000000001,-116.967796666699996,.,5364.7226562
453,1392,107493720,47.106198312300002,-124.172345995900002,.,1181.9135742
454,1003,92304272,47.038822166700001,-123.518813333300002,.,4163.5683594
455,193,69377380,46.959663333300000,-123.101966666699994,.,-1560.1361084
456,358,73412138,47.030405317800003,-123.092888604600006,.,-3095.6464844
457,378,73956266,47.032311190000001,-123.094951449999996,.,-6694.3510742
458,379,73956371,47.028878939999998,-123.092846370000004,.,10402.1406250
459,380,73956438,47.028584709999997,-123.093119720000004,.,2873.4277344
460,65,65344987,47.075162805600002,-122.971760407100007,.,3671.2478027
461,66,65345686,47.073403972199998,-122.974052000000000,.,-8903.8642578
462,67,65346596,47.073191000000001,-122.973572000000004,.,-3673.7851562
463,276,71162633,47.031586166700002,-122.886783333300002,.,-5572.6899414
464,277,71167547,46.948535833599998,-122.865080656600000,.,169.1957092
465,278,71169344,46.947813333299997,-122.867163333299999,.,5604.0024414
466,305,71806938,47.025325000000002,-122.926704999999998,.,-3132.2077637
467,308,71855239,47.024936166700002,-122.931671666699998,.,1082.7800293
468,345,73044020,47.003057439999999,-122.998572789999997,.,-171.0946503
469,346,73044199,47.002467920000001,-123.000662410000004,.,-6580.3168945
470,347,73044358,47.002431770000001,-123.001163829999996,.,26963.8652344
471,359,73420038,47.070883333300003,-122.976320000000001,.,-10402.0205078
472,452,74687478,47.031303350000002,-122.909823849999995,.,11581.8144531
473,540,76168739,47.070883333300003,-122.976320000000001,.,-10402.0205078
474,599,78178298,46.958449999999999,-122.992661666700002,.,-92.5359650
475,657,78785211,47.031787787600003,-122.887060269800003,.,4199.2382812
476,1077,94772406,47.005044789999999,-122.851259700000000,.,6138.2802734
477,1088,95299151,46.997948010000002,-122.884039670000007,.,-373.9068604
478,1187,97158070,47.079306000599999,-122.978534512500005,.,4709.9057617
479,879,86443651,47.081034776800003,-122.781337698599998,.,170.8959808
480,1258,100349458,47.125488833299997,-122.449453333299999,.,557.5800171
481,1259,100349810,47.125549999999997,-122.449579999999997,.,3777.6518555
482,262,70594617,46.978838333299997,-122.369621666699999,.,1295.8468018
483,263,70594726,46.977305000000001,-122.370408333300006,.,-786.7259521
484,264,70594778,46.977321666700000,-122.370453333300006,.,119.0368500
485,265,70594904,46.977653333299997,-122.370255000000000,.,-1551.2084961
486,658,78799651,47.023430500000003,-122.371925000000005,.,-439.9257812
487,659,78799751,46.999928333299998,-122.359528333300005,.,-1631.2731934
488,660,78799864,46.998628333299997,-122.359086666699994,.,1183.5802002
489,661,78799974,46.981833333300003,-122.357924999999994,.,458.9202576
490,662,78800052,46.982628333299999,-122.282578333299995,.,5945.4628906
491,703,80150464,47.123375000000003,-122.295866666699993,.,-1744.0494385
492,758,81615404,46.979211666700003,-122.369820000000004,.,751.9610596
493,763,81755200,46.976745000000001,-122.370413333299993,.,2831.0415039
494,663,78800152,46.974525000000000,-122.242661666700002,.,-889.7168579
495,49,62133383,47.109882450100002,-121.807828338799993,.,15994.9833984
496,6,12969530,47.002998476999998,-116.677039664999995,.,
497,414,74414285,47.123982158099999,-116.609236076499997,.,
498,415,74414352,47.124085510000000,-116.609202040000000,.,
499,419,74452160,47.124181860000000,-116.609460310000003,.,
500,420,74452280,47.124202390000001,-116.609313310000005,.,
501,421,74452392,47.124212630000002,-116.609384719999994,.,
502,422,74452550,47.124150989999997,-116.609452869999998,.,
503,438,74491137,47.124011639999999,-116.609656729999998,.,
504,439,74491170,47.124037889999997,-116.609627860000003,.,
505,440,74491214,47.124018202099997,-116.609785258800002,.,
506,442,74491261,47.124002233299997,-116.609791293699999,.,
507,462,74783046,47.010577310000002,-116.677376390000006,.,
508,464,74791479,47.010286280000003,-116.676434650000004,.,
509,465,74791553,47.011385949999998,-116.674886599999994,.,
510,466,74791625,47.011478650000001,-116.675456030000007,.,
511,467,74791681,47.012152630000003,-116.674821980000004,.,
512,468,74791735,47.013267530000000,-116.673231970000003,.,
513,469,74791794,47.013328330000000,-116.672694179999993,.,
514,470,74791886,47.013492999999997,-116.672216000000006,.,
515,495,75331496,47.125128150000002,-116.612745700000005,.,
516,530,75876301,47.124702339999999,-116.612548970000006,.,
517,1177,96810428,47.008533999999997,-115.006960000000007,.,
518,1391,107485713,47.197504633900003,-124.192267432799994,.,1026.6961670
519,1413,107574347,47.244423451499998,-124.209486879400004,.,2454.3747559
520,852,85035731,47.133208333299997,-122.800238333300001,.,-1626.0168457
521,1306,101767862,47.258796666700000,-122.749091666699996,.,-8452.3046875
522,57,63298788,47.303516670000000,-122.516525000000001,.,1984.7796631
523,68,65827522,47.247833329999999,-122.480958330000007,.,-2273.2353516
524,69,65827983,47.249663329999997,-122.481949999999998,.,1505.7327881
525,80,66585862,47.302145000000003,-122.524313329999998,.,366.3961487
526,108,68378273,47.245226455900003,-122.485871622499999,.,2122.6040039
527,292,71383170,47.210242000000001,-122.469824000000003,.,349.3340454
528,293,71383174,47.210675999999999,-122.470535999999996,.,-103.5868683
529,295,71501927,47.317841666699998,-122.540161666700001,.,13791.9794922
530,493,75318152,47.211880000000001,-122.535325000000000,.,-6091.1923828
531,539,76164481,47.210583333300001,-122.534346666700003,.,224.4886475
532,713,80258047,47.202480555599998,-122.451911111100003,.,629.5482788
533,794,82447728,47.318030000000000,-122.543113333299999,.,30980.9589844
534,812,83196980,47.311203333300000,-122.538933333299994,.,-8024.0346680
535,853,85039935,47.247630000000001,-122.492919999999998,.,675.4320068
536,898,87621560,47.304580000000001,-122.516153333299997,.,-605.3495483
537,925,89281926,47.245363333299998,-122.441100000000006,.,-3725.4650879
538,926,89282903,47.196853333299998,-122.455436666699995,.,-8226.3994141
539,1004,92304436,47.246955000000000,-122.484841666700007,.,-5301.1948242
540,1027,93084584,47.252575000000000,-122.482978333299997,.,-3502.4770508
541,1028,93084914,47.252553333300000,-122.476945000000001,.,2137.7136230
542,1066,94487596,47.195245000000000,-122.496536666699996,.,-3114.4284668
543,1282,101048826,47.195272039999999,-122.457864430000001,.,-1400.7591553
544,1300,101641621,47.247738333299999,-122.480378333299996,.,4494.7924805
545,1309,102023719,47.198349362999998,-122.455740401300005,.,-608.3361206
546,1327,102784541,47.198369999999997,-122.455641666700004,.,-16635.9140625
547,1333,103263345,47.202625833299997,-122.450998611100005,.,2151.3032227
548,1349,105446764,47.247241666699999,-122.449013333300002,.,-742.2531738
549,1387,107299997,47.253680000000003,-122.491796666699997,.,-2250.2070312
550,50,62139519,47.188739636999998,-122.327907700200001,.,-1349.8590088
551,207,69964682,47.219850000000001,-122.396033333299997,.,14230.1748047
552,208,69964977,47.171992437100002,-122.314267366199999,.,228.2422943
553,209,69965459,47.179558333300001,-122.320563333300001,.,-8408.0800781
554,256,70475459,47.288849800000001,-122.276391009999998,.,-218.0946198
555,302,71715930,47.204596666699999,-122.395988333299996,.,11170.6611328
556,304,71806396,47.203350000000000,-122.396645000000007,.,3616.5327148
557,360,73427478,47.317474741200002,-122.298542352499993,.,187.2876892
558,795,82448623,47.283279999999998,-122.321983333299997,.,198.3424683
559,917,88985611,47.321615226299997,-122.299992130800007,.,366.3944702
560,923,89253731,47.188873999999998,-122.329409420000005,.,1792.7758789
561,959,90444489,47.287932030000000,-122.327328609999995,.,683.4796143
562,1225,98614339,47.229412932099997,-122.398681625099996,.,474.0925903
563,1234,99404535,47.151266666700003,-122.344963333300001,.,-2977.7424316
564,1266,100830971,47.158794499999999,-122.273858333299998,.,2084.3171387
565,1267,100831081,47.157649999999997,-122.270278333299999,.,2022.4945068
566,1353,105791998,47.230044999999997,-122.425788333300005,.,-561.2147827
567,1504,108967112,47.234840581000000,-122.423208672200005,.,-9433.4902344
568,1508,109503761,47.321086615799999,-122.294713091399998,.,109.8814850
569,507,75560764,47.313276313300001,-122.186429379700002,.,889.7973633
570,509,75566490,47.312058513099998,-122.176263732899997,.,-174.7030792
571,712,80256420,47.309090603700000,-122.180291459599999,.,-685.0771484
572,924,89262685,47.194700269999998,-122.157800660000007,.,-245.2349701
573,999,92121276,47.169466666700004,-122.165986166699994,.,1431.1936035
574,287,71345061,47.270111666699997,-121.939286666699999,.,-3977.9460449
575,290,71347153,47.316413333299998,-121.907966666700005,.,1167.2000732
576,913,88744515,47.152441666700000,-121.681794999999994,.,8785.4306641
577,619,78538515,47.134753680000003,-116.631541690000006,.,
578,904,87949492,47.462636666700000,-123.857820000000004,.,1195.0903320
579,1031,93086790,47.392383333300003,-123.603845000000007,.,64.8987122
580,1030,93086413,47.418005000000001,-123.565505000000002,.,2363.0473633
581,581,76998196,47.363853333300000,-123.164580500000000,.,-396.9475098
582,582,77000399,47.360263333299997,-123.156761166699994,.,6991.2475586
583,583,77001270,47.362408333300003,-123.164077833299999,.,1140.3780518
584,584,77001984,47.363455000000002,-123.160058333300000,.,392.1054382
585,585,77003271,47.363453333300001,-123.162094499999995,.,-1059.6768799
586,351,73076517,47.374931099999998,-122.959052260000007,.,4435.7968750
587,562,76690954,47.377863333299999,-122.975533333300007,.,1028.8046875
588,77,66312732,47.337491000000000,-122.780789999999996,.,6260.6752930
589,83,66966170,47.359653330000000,-122.593078329999997,.,357.5582886
590,84,66966372,47.359711670000003,-122.592163330000005,.,-816.9528198
591,91,67590491,47.465893293299999,-122.459599659600002,.,818.8657837
592,98,68079062,47.466616951500001,-122.458558212400007,.,-93.2533646
593,213,70014534,47.489534366400001,-122.473370432899998,.,1505.1787109
594,214,70014877,47.489842705999997,-122.472712285800000,.,11267.7890625
595,215,70015042,47.489472743500002,-122.471136823300000,.,1893.2452393
596,216,70015240,47.489217390000000,-122.470829159999994,.,2066.5561523
597,217,70015410,47.489152847299998,-122.470806241000005,.,2426.3857422
598,485,75106787,47.354619971799998,-122.602455168899994,.,2317.2770996
599,569,76734896,47.501429999999999,-122.459145000000007,.,58.5804062
600,187,69236663,47.370091666699999,-122.320305000000005,.,-113.2673874
601,613,78489829,47.381430580299998,-122.319210805099999,.,383.9143982
602,623,78600923,47.381587196200002,-122.318850634699999,.,423.9685974
603,625,78604035,47.381518841800002,-122.318765726099997,.,923.2415161
604,626,78604361,47.381524206199998,-122.318721050500002,.,976.6035156
605,631,78625146,47.381989611400002,-122.321606772099997,.,442.5855713
606,632,78625631,47.381773774300001,-122.321449279299998,.,36.7390327
607,633,78626609,47.381959436499997,-122.321261102400001,.,-501.3548279
608,634,78626989,47.382038393999999,-122.321266550700003,.,-297.2527771
609,635,78627216,47.381975320199999,-122.321347855100001,.,-106.5113678
610,636,78627334,47.381935380400002,-122.321351794600005,.,-467.3091736
611,637,78627406,47.381949797300003,-122.321496298699998,.,26.4570389
612,638,78627829,47.381816441200002,-122.321336371900003,.,411.0180359
613,639,78627899,47.381871007400001,-122.321363780799999,.,-388.0855408
614,640,78628293,47.381870253099997,-122.321416921999997,.,-185.0940857
615,641,78628463,47.381868199499998,-122.321348609500006,.,-317.9012756
616,642,78629139,47.381864469500002,-122.321347352199993,.,-263.6362305
617,643,78629438,47.381819333000003,-122.321343915699998,.,315.1443787
618,644,78629611,47.381826667200002,-122.321338802699998,.,264.7952271
619,645,78629848,47.381849256400002,-122.321362104399995,.,-158.7737885
620,646,78632126,47.381845694100001,-122.321292953699995,.,367.4382629
621,647,78632275,47.381908139300002,-122.321278536799994,.,-330.8119812
622,648,78632335,47.381900763200001,-122.321253642599999,.,-75.9850922
623,649,78632829,47.381924651600002,-122.321754377399998,.,479.1799927
624,650,78632926,47.381904367399997,-122.321708193199996,.,232.1932678
625,651,78633395,47.381908055399997,-122.321786480100002,.,898.1193848
626,652,78633614,47.381923687700002,-122.321797963300000,.,689.5704346
627,653,78633693,47.381882281099998,-122.321927463700007,.,73.4653015
628,654,78634103,47.381891878399998,-122.321954956400006,.,-90.7155533
629,899,87625497,47.372446666700000,-122.255203333300003,.,1740.6954346
630,1007,92491792,47.431891666699997,-122.255303333300006,.,416.1763306
631,1008,92494481,47.431750000000001,-122.255638333299999,.,-47.6899986
632,1009,92494642,47.431654999999999,-122.255883333300005,.,106.4807968
633,1013,92695744,47.382436666700002,-122.317421666700000,.,24.4817162
634,1049,93944771,47.380004999999997,-122.317191666699998,.,347.9071655
635,1269,100844967,47.381774999999998,-122.317221666699993,.,240.1080475
636,1270,100845021,47.381846666700000,-122.317229999999995,.,-223.8990479
637,58,63298939,47.492366670000003,-122.063902830000004,.,944.7421265
638,103,68280669,47.494947000000003,-122.069072000000006,.,1867.8050537
639,118,68499123,47.375139160000003,-122.062132079999998,.,1822.1586914
640,119,68500224,47.374021859999999,-122.063535450000003,.,1337.1262207
641,120,68502979,47.375284020000002,-122.066368170000004,.,-8055.6616211
642,153,68730344,47.450698000000003,-122.073258999999993,.,-695.9675903
643,154,68737226,47.422531800000002,-122.073724400000003,.,-450.0906372
644,219,70046682,47.377664520000003,-122.058533670000003,.,-155.2592010
645,258,70523478,47.466102694400000,-122.144622583300006,.,1273.3271484
646,487,75247959,47.380856671399997,-122.232346879399998,.,-422.9548035
647,506,75518626,47.465790472199998,-122.132976694400000,.,1856.7520752
648,905,88061558,47.477428333299997,-122.097869500000002,.,-571.3256226
649,1076,94753365,47.480207746900000,-122.079026531500006,.,-984.1767578
650,1209,98252186,47.475096666699997,-122.176405000000003,.,2310.1333008
651,1348,105380048,47.457388520000002,-122.161432410000003,.,-399.0699158
652,1367,106897907,47.436035998900003,-122.186411954500002,.,-666.2693481
653,1368,106897926,47.440528192999999,-122.192734591700003,.,320.1622314
654,1369,106897952,47.434967603600001,-122.204920537800007,.,313.8164978
655,1382,107224666,47.504174440000000,-122.148262079999995,.,-112.2886658
656,1384,107225052,47.504166869999999,-122.146473049999997,.,890.2938232
657,1389,107439069,47.472958333299999,-122.223275000000001,.,94.5423889
658,1393,107502297,47.445122089999998,-122.191215439999993,.,-354.9950562
659,1403,107509358,47.508081359999998,-122.196244910000004,.,-213.2085724
660,1404,107509505,47.502579879999999,-122.176618430000005,.,-591.2752686
661,1405,107509716,47.502577140000000,-122.176579739999994,.,-506.3320618
662,1406,107509934,47.503857840000002,-122.177156929999995,.,462.8776245
663,1407,107510152,47.503788999999998,-122.177255000000002,.,662.6231079
664,1409,107514370,47.490633920000001,-122.223015270000005,.,225.6782990
665,1410,107515026,47.487392250699997,-122.218798957800004,.,-4133.7021484
666,1411,107516067,47.483227679999999,-122.220536260000003,.,8295.2734375
667,1412,107516534,47.483707899999999,-122.220816999999997,.,-943.3927612
668,1419,107836045,47.483275169999999,-122.221060269999995,.,-5012.3300781
669,1420,107836241,47.427766599999998,-122.199706399999997,.,-474.5932617
670,1421,107836448,47.427696599999997,-122.199956000000000,.,-105.1867065
671,1422,107838410,47.454078600000003,-122.211691999999999,.,-270.8648376
672,1423,107838787,47.452531600000000,-122.212594100000004,.,15010.5644531
673,1424,107850812,47.447863190000000,-122.196834350000003,.,-552.8970337
674,1425,107852500,47.466892530000003,-122.162703969999995,.,136.6061707
675,1426,107852831,47.469977409999998,-122.166999079999997,.,-739.8034058
676,1427,107853422,47.477110699999997,-122.223544039999993,.,-1394.9648438
677,1428,107855446,47.478074180000000,-122.223950759999994,.,4172.0571289
678,1429,107855536,47.483176989999997,-122.220272080000001,.,15906.9794922
679,1430,107855819,47.465737849999996,-122.236679229999993,.,91.9336243
680,1431,107856302,47.465988629999998,-122.236727200000004,.,90.3522949
681,1432,107857044,47.465677040000003,-122.235252520000003,.,97.2395554
682,1459,108640007,47.370449999999998,-122.245728333299994,.,516.5521240
683,1460,108658033,47.468082709999997,-122.225432679999997,.,90.5641785
684,1461,108759155,47.440452630000003,-122.192907030000001,.,-162.8676453
685,1465,108770267,47.435868631300004,-122.180796079299995,.,-235.9851837
686,1466,108770497,47.469052346900000,-122.159020900700000,.,-156.1130981
687,1469,108773144,47.478846590000003,-122.158102830000004,.,160.9124756
688,1470,108776483,47.475590779999997,-122.176381109999994,.,440.3697205
689,1471,108776540,47.475826079999997,-122.176425670000000,.,529.9083252
690,1472,108776574,47.467146860000000,-122.164368409999994,.,156.5665436
691,1473,108776616,47.467186179999999,-122.164454019999994,.,-218.8661346
692,1474,108776635,47.467566140000002,-122.165312450000002,.,-82.4556427
693,1475,108776647,47.466971139999998,-122.174424799999997,.,1184.2694092
694,1505,109109396,47.504363333299999,-122.246658333300005,.,-906.2499390
695,104,68283750,47.377745769999997,-121.982518639999995,.,2786.2687988
696,105,68284552,47.376432866400002,-121.980487033700001,.,1707.7729492
697,152,68729584,47.378880399700002,-121.973003300000002,.,708.4099121
698,1289,101493174,47.435656202499999,-121.966675814200002,.,477.0159912
699,1290,101493794,47.436233081300003,-121.964609056399993,.,-837.9488525
700,1339,104726927,47.458080000000002,-121.967841666699996,.,-5214.8740234
701,1340,104731631,47.452900000000000,-121.968391666700001,.,3316.3564453
702,1341,104776285,47.441454999999998,-121.969246666700002,.,1022.5037842
703,1342,104890795,47.450444069699998,-122.011561682600004,.,-2381.8645020
704,1343,104891946,47.407343855500002,-122.009627102699994,.,97.2036896
705,1344,104935535,47.446914659900003,-122.007557898900004,.,-190.1757965
706,1345,105076844,47.482011666699997,-122.055611166700004,.,-733.5933838
707,1351,105624022,47.447039424499998,-122.007480952999998,.,-355.9500427
708,55,63253840,47.487368683299998,-121.719406899999996,.,1.7739544
709,56,63255638,47.487474083300000,-121.719033999999994,.,1163.8134766
710,386,74173604,47.431635030000002,-121.759774629999995,.,-1214.5882568
711,388,74182740,47.430982989999997,-121.742891860000000,.,11409.0195312
712,389,74182835,47.431012930000001,-121.742893050000006,.,9386.4443359
713,461,74780439,47.463636933899998,-121.846640780700000,.,802.8643188
714,674,79312199,47.490811666699997,-121.726471666699993,.,-3139.2790527
715,675,79313397,47.504271666699999,-121.740433333300004,.,14910.4082031
716,676,79314214,47.496583333300002,-121.732666666699998,.,-943.8337402
717,700,80068595,47.459441666700002,-121.612388333300004,.,1518.2761230
718,701,80068716,47.475411666699998,-121.624763333299995,.,435.8661499
719,702,80069068,47.489788333299998,-121.638144999999994,.,-583.3604126
720,1253,99989148,47.407986666699998,-121.607636666700003,.,1283.8266602
721,113,68431725,47.465649999999997,-120.324844999999996,.,280.0419922
722,457,74700267,47.572046666699997,-123.563491666700003,.,1546.6927490
723,391,74202666,47.566672789999998,-123.359655549999999,.,1820.5106201
724,392,74202711,47.565584880000003,-123.368375900000004,.,1241.2857666
725,393,74203159,47.531464649999997,-123.361086810000003,.,-1934.5493164
726,448,74583964,47.558985090100002,-123.376060835999994,.,16318.1005859
727,372,73780982,47.645254999999999,-122.530175000000000,.,2752.6477051
728,610,78414054,47.575897429999998,-122.547181480000006,.,-532.7053223
729,677,79330359,47.645845000000001,-122.538588333299998,.,-3298.3132324
730,25,52964145,47.650978531299998,-122.307298779500002,.,720.4881592
731,37,61398540,47.661402615500002,-122.283244096199994,.,-1811.2315674
732,39,61400313,47.675126331900003,-122.261067219099999,.,1837.8365479
733,40,61401102,47.676184423899997,-122.262081429399998,.,520.2973022
734,41,61401305,47.676170653200003,-122.262461297200005,.,1495.7681885
735,43,61423931,47.665400294599998,-122.283056267399999,.,-18.3544102
736,54,63186072,47.549945181299996,-122.255529211899997,.,-227.0174713
737,70,65828255,47.667574999999999,-122.285666669999998,.,818.3355103
738,76,66197132,47.549985790000001,-122.255410780000005,.,1719.3514404
739,87,67542612,47.625246666700001,-122.299796666700004,.,2112.2941895
740,88,67542762,47.635475000000000,-122.306763333299997,.,3871.0139160
741,89,67548524,47.625646666700000,-122.324470000000005,.,-811.6527100
742,90,67558333,47.630791666699999,-122.316321666700006,.,-346.0005493
743,92,67689415,47.551963333300002,-122.253533333299998,.,808.0084839
744,94,67737614,47.552691666699999,-122.251396666700003,.,201.5520020
745,99,68228219,47.548765527800001,-122.283099554499998,.,1418.2790527
746,112,68431464,47.617608333299998,-122.313186666700005,.,-208.2672424
747,158,68745750,47.636366666699999,-122.306861666700001,.,14181.9082031
748,159,68746053,47.635886666700003,-122.307045000000002,.,8354.4062500
749,160,68769712,47.636803333300001,-122.306763333299997,.,-3245.3007812
750,161,68770643,47.634613333300003,-122.306083333299995,.,-14160.1093750
751,169,68937551,47.619858000000001,-122.293119000000004,.,275.2128601
752,177,69079934,47.670621578599999,-122.309722742199995,.,662.0499878
753,178,69100155,47.679502133500002,-122.393615437199998,.,-152.2738190
754,179,69100473,47.679485106000001,-122.392288511700002,.,110.0598984
755,180,69100576,47.679533134300002,-122.391857849499999,.,-578.5350342
756,181,69120460,47.625869999999999,-122.294113333300004,.,-2385.7795410
757,195,69438855,47.566203333300002,-122.307441666700001,.,-304.5753479
758,198,69534281,47.631695000000001,-122.296303333300003,.,-135.0971832
759,271,70855690,47.680208000000000,-122.256595000000004,.,-253.9714355
760,272,70856332,47.680208000000000,-122.256595000000004,.,-253.9714355
761,273,70858087,47.670819999999999,-122.307244999999995,.,-235.0118561
762,299,71565664,47.620767000000001,-122.294640999999999,.,91.5883102
763,309,71964402,47.669000141399998,-122.306453129399998,.,433.0039368
764,310,71965329,47.667193715499998,-122.306376351200001,.,-1432.1129150
765,311,71965523,47.665996067300000,-122.306476850199999,.,671.3861694
766,343,72973074,47.616999999999997,-122.318061666700004,.,-976.2327881
767,349,73075398,47.657178333300003,-122.287063333299997,.,-13.1246805
768,350,73075666,47.653911666699997,-122.308083333300004,.,264.4400940
769,367,73685073,47.665926329800001,-122.306714141900002,.,-590.3083496
770,368,73685232,47.665580324899999,-122.306657983099996,.,-272.0409851
771,369,73685339,47.665534895000000,-122.306352965599999,.,612.8681030
772,374,73811111,47.630611666699998,-122.294311666699997,.,1960.3916016
773,447,74576827,47.525908333300002,-122.276574999999994,.,1319.5902100
774,453,74698866,47.577100000000002,-122.403580000000005,.,421.6847534
775,454,74699359,47.572929999999999,-122.399146666700005,.,3251.6193848
776,455,74699598,47.574466666699998,-122.399666666700000,.,268.4740906
777,456,74699945,47.575425000000003,-122.401208333300005,.,-4126.4619141
778,545,76308690,47.563014162199998,-122.351443765400006,.,302.0720215
779,591,77494290,47.539367675800001,-122.372064571899998,.,172.4641724
780,597,78079304,47.525694999999999,-122.263850000000005,.,314.1896057
781,655,78780019,47.626163333299999,-122.325424999999996,.,1303.7698975
782,656,78781760,47.630929999999999,-122.324578333299996,.,7922.4682617
783,721,80356718,47.667801944399997,-122.325942499999996,.,908.7166138
784,722,80366005,47.633938333300001,-122.294166666699994,.,178.5927582
785,723,80366709,47.628246666700001,-122.294030000000006,.,-2419.0549316
786,733,80647843,47.643597170000000,-122.320253919999999,.,-484.8833618
787,738,80801854,47.666983469999998,-122.331710990000005,.,-200.9128265
788,739,80802252,47.666877829999997,-122.328977390000006,.,-804.0073853
789,740,80985866,47.552210000000002,-122.256469999999993,.,-3580.6611328
790,741,80987370,47.553730000000002,-122.253780000000006,.,-1989.7475586
791,808,83022098,47.534454345699999,-122.395366430400003,.,2287.3063965
792,817,83415556,47.552180000000000,-122.253590000000003,.,-392.9121399
793,851,85000753,47.631704999999997,-122.313071666699997,.,-12.2044697
794,862,85693634,47.672924999999999,-122.294311666699997,.,3297.3732910
795,863,85694678,47.674019999999999,-122.298424999999995,.,-149.0184784
796,877,86350419,47.634078032100000,-122.299166430599996,.,737.5900269
797,901,87733728,47.620486666700003,-122.330086666699998,.,-111.8027344
798,938,89675069,47.645983333300002,-122.335228333299995,.,733.2669678
799,939,89675673,47.633441666700001,-122.315736666700005,.,1924.5968018
800,1186,97157713,47.673211666699999,-122.312936666699997,.,-5025.2275391
801,1188,97158260,47.674313333299999,-122.315491666699998,.,513.1792603
802,1189,97161232,47.626913333300003,-122.324341666699993,.,749.0068359
803,1215,98331457,47.684066666699998,-122.347038333300006,.,-721.3206787
804,1222,98523302,47.668649763300003,-122.417772263299995,.,1566.1038818
805,1223,98526875,47.667937420400001,-122.415288202499994,.,54.1809006
806,1224,98534545,47.667625386300003,-122.395972274200005,.,761.4107666
807,1260,100408079,47.651671666699997,-122.416695000000004,.,5617.7055664
808,1261,100408266,47.645021666700003,-122.416746666700007,.,6978.4599609
809,1268,100831166,47.663170000000001,-122.421045000000007,.,-634.0327759
810,1295,101565154,47.698003333300001,-122.392341666700005,.,804.8983154
811,1296,101567000,47.697934959400001,-122.397535316100004,.,-105.5229874
812,1297,101567040,47.679476198400003,-122.383563513799999,.,-1285.0598145
813,1298,101574825,47.683254071299999,-122.376332013899997,.,316.6944275
814,1301,101646309,47.659588888899997,-122.355838888899996,.,4128.4326172
815,1355,106053205,47.641919999999999,-122.373847999999995,.,1342.7846680
816,1358,106144362,47.662533890299997,-122.417394045500004,.,-817.3514404
